8000000,0.13690965000000008,0.13567776999999998,0.09610699999999996,0.15859273999999998,0.19219686000000002,0.09546053,0.15632117999999998,0.11526399999999995,0.12522750000000005,0.14042649999999995
8010000,0.08416747000000006,0.18102089000000007,0.060862150000000045,0.07295630000000006,0.10841509999999996,0.12012075999999997,0.08412919999999999,0.08911880000000008,0.13976000000000002,0.1521935000000001
9960000,0.20626861999999993,0.13321337999999996,0.13561371000000005,0.14074790000000012,0.16331036000000007,0.14577920000000005,0.1225852000000001,0.07582720000000012,0.18924500000000005,0.09898230000000004
9910000,0.1347499,0.16458625000000016,0.09774993000000003,0.11387537000000009,0.16759240000000003,0.1724887700000001,0.14246530000000002,0.13845372999999997,0.13385288,0.1772017999999999
8790000,0.07571500000000007,0.08424749999999995,0.11257699999999997,0.21905125000000006,0.10162537000000012,0.08203489999999998,0.09997595000000009,0.14945543000000006,0.10389346999999996,0.12379898000000006
8020000,0.10052839999999998,0.10753561000000009,0.12141010000000005,0.08763396000000011,0.09508935000000002,0.14933696999999996,0.13491890999999995,0.13027659999999994,0.0887674,0.12978601999999992
8040000,0.19244835000000002,0.0969871900000001,0.1305534000000001,0.08861088999999997,0.11539830000000012,0.08100050000000006,0.14569504000000008,0.08600843000000002,0.0684353,0.1084298000000001
8050000,0.11937844999999997,0.07454024999999999,0.06579192000000005,0.04796525,0.14646052999999998,0.15844064999999985,0.09518555000000004,0.10016745000000002,0.12229006000000006,0.1330669
8100000,0.08737300000000003,0.10236720000000005,0.16996508000000016,0.05798618000000001,0.07413041999999997,0.11062962999999996,0.12412791000000005,0.08420728999999996,0.11019205000000015,0.11680715000000001
9410000,0.05792559999999998,0.046848399999999964,0.04485304999999997,0.027065240000000025,0.02614531,0.07166540000000002,0.040999340000000044,0.04242779000000001,0.02861016000000004,0.045754859999999994
9770000,0.14236665000000004,0.11163966000000003,0.1765132800000001,0.19432915000000017,0.1273943700000001,0.15448389999999998,0.10271979,0.10358205000000001,0.13686644,0.17701619999999998
8110000,0.15962470000000015,0.09168372999999999,0.10898706,0.12374160000000003,0.14270024999999997,0.1278111900000001,0.11778600000000003,0.10319067000000001,0.1160114800000001,0.1408630700000001
