8000000,0.12183966,0.1311798,0.0404705199999999,0.08324857,0.1097376,0.12585174,0.1035419,0.0933474000000001,0.1374539,0.10646031,,0.10531314,,0.040973009
9220000,0.05882639,0.0693533,0.1171654,0.0675155900000001,0.07076319,0.09620437,0.05311061,0.0603142,0.07473695,0.06743688,,0.073542688,,9550000
9700000,0.07273983,0.08076507,0.0499606,0.05307172,0.02610557,0.05919861,0.03587162,0.05039285,0.02005882,0.06677058,,0.051493527,,
9870000,0.09025547,0.1522131,0.17084459,0.15431069,0.16192172,0.15301429,0.1524475,0.2056491,0.11473918,0.13007525,,0.148547089,,
8700000,0.11754971,0.10997982,0.1345795,0.1126023,0.07818092,0.12233152,0.09122937,0.1403084,0.09230825,0.10685031,,0.11059201,,
8020000,0.12539704,0.1226058,0.1036203,0.0583349900000001,0.08275937,0.14103153,0.0610363,0.08025529,0.09817938,0.06254245,,0.093576245,,
8770000,0.0861264,0.0835029000000001,0.12426249,0.1006853,0.11874928,0.06121329,0.13122983,0.10659537,0.06587146,0.16724157,,0.104547789,,
8090000,0.11833512,0.13735588,0.07150576,0.18074745,0.1279492,0.1497682,0.13451806,0.10144527,0.09381895,0.1446222,,0.126006609,,
9980000,0.2178535,0.13979323,0.17049051,0.25308424,0.15330816,0.175819,0.2082133,0.10495158,0.13845157,0.05886483,,0.162082992,,
8050000,0.0796615,0.1097055,0.07048885,0.09211312,0.12803736,0.14828103,0.167573,0.13432386,0.19860766,0.1336401,,0.126243198,,
9230000,0.0931637000000001,0.03831524,0.0786099900000001,0.09352392,0.0753812799999999,0.1072612,0.0266532,0.08315011,0.05201522,0.0574175,,0.070549136,,
8960000,0.08080231,0.0730721700000001,0.05033345,0.07450217,0.08745769,0.0886111,0.1422105,0.12518911,0.1529887,0.10939205,,0.098455925,,
8290000,0.100765,0.12447778,0.1114685,0.0806067,0.10364159,0.1608386,0.12637477,0.14174287,0.17528934,0.11428807,,0.123949322,,
8130000,0.09949145,0.10811479,0.0920917600000001,0.089139,0.1211315,0.08317037,0.15476099,0.05471561,0.10378114,0.07090091,,0.097729752,,
8310000,0.07311206,0.0934548,0.15567483,0.15343231,0.05307224,0.0951268,0.13042863,0.105382,0.12526571,0.07365885,,0.105860823,,
8170000,0.0988249500000001,0.12158492,0.1771106,0.1594698,0.1041645,0.08115493,0.08880611,0.0800189599999999,0.0610777,0.15753351,,0.112974598,,
8100000,0.1117785,0.09718153,0.03966679,0.06870922,0.1022696,0.1127337,0.13385383,0.10874973,0.0883141000000001,0.123211,,0.0986468,,
8120000,0.07027399,0.1772278,0.15699046,0.11249714,0.0664197,0.16736442,0.141294,0.12671513,0.09663413,0.1359052,,0.125132197,,
8520000,0.05923669,0.06798408,0.10542224,0.13640008,0.03575453,0.0925443,0.0607429900000001,0.05587238,0.16401469,0.08299307,,0.086096505,,
8370000,0.06569623,0.04888412,0.0877488,0.15730248,0.11337796,0.1026994,0.0915652,0.09387435,0.09060578,0.09603161,,0.094778593,,
8160000,0.14980536,0.12944753,0.1797461,0.10371695,0.1088455,0.11747318,0.11725599,0.12537838,0.0991929000000001,0.1404439,,0.127130579,,
8860000,0.06240608,0.04123347,0.0885845200000001,0.0512734,0.0776512,0.0606845,0.18806956,0.07420955,0.13257756,0.08320934,,0.085989918,,
8200000,0.12056296,0.0786506,0.0985340400000001,0.14438268,0.11730507,0.0670634600000001,0.16817697,0.1291016,0.14088415,0.10724138,,0.117190291,,
8230000,0.145484,0.06121484,0.0991812200000001,0.0962637,0.0850095,0.148516,0.0885325,0.0791035900000001,0.07575295,0.12266346,,0.100172176,,
8260000,0.0979285000000001,0.1437103,0.11843453,0.17881051,0.10830216,0.10994577,0.0953041,0.0928034800000001,0.08624304,0.1381773,,0.116965969,,
8280000,0.0850291,0.04516651,0.08990256,0.10409217,0.12106989,0.0922908,0.06839603,0.09485295,0.14435145,0.11559403,,0.096074549,,
9720000,0.03935322,0.04810253,0.07894262,0.05138856,0.0915264,0.0714302,0.08450153,0.09772427,0.10332529,0.0508806,,0.071717522,,
8840000,0.12541197,0.09354241,0.1303533,0.13791127,0.108611,0.0666536,0.06411055,0.08704538,0.04616382,0.09995995,,0.095976325,,
8240000,0.12059022,0.1249556,0.10559058,0.15557064,0.14117176,0.13985998,0.0814676,0.1058509,0.1014893,0.13296049,,0.120950707,,
9000000,0.10081379,0.04205515,0.05700559,0.1098834,0.13357831,0.06972533,0.0632495,0.0978993000000001,0.0673007,0.1366622,,0.087817327,,
9540000,0.09688892,0.0624836300000001,0.05140954,0.06001959,0.0437371,0.02321006,0.0529741,0.03773037,0.05745597,0.06164365,,0.054755293,,
8380000,0.1127994,0.09866958,0.0484929199999999,0.1457376,0.18028322,0.14798037,0.09221108,0.13052532,0.12338491,0.09879147,,0.117887587,,
9320000,0.0795125299999999,0.10994289,0.06493128,0.02485418,0.03735746,0.00696684999999999,0.03479473,0.0232292,0.0780434099999999,0.0743066300000001,,0.053393916,,
8300000,0.0632476900000001,0.12528161,0.10461705,0.1079293,0.09371824,0.10661417,0.10737727,0.1131891,0.0592565,0.14550055,,0.102673148,,
8620000,0.07992243,0.1158309,0.13125421,0.07847371,0.11997886,0.07497203,0.051428,0.12518658,0.08475602,0.04563536,,0.09074381,,
9420000,0.0534432,0.06091861,0.0748134,0.0789762000000001,0.0470835,0.12406461,0.05363997,0.1287696,0.0512953,0.03863044,,0.071163483,,
8320000,0.10125265,0.11667385,0.12612268,0.0813274000000001,0.1381202,0.11403395,0.1418642,0.0866737,0.20504482,0.0652056,,0.117631905,,
8330000,0.1117549,0.12334159,0.0907811200000001,0.1163406,0.10568713,0.10314806,0.1008016,0.1424099,0.07898341,0.12119698,,0.109444529,,
8350000,0.07318888,0.15802558,0.0892769400000001,0.14398805,0.14173761,0.0552829,0.09583153,0.10281281,0.10405185,0.07399127,,0.103818742,,
9610000,0.08597228,0.07275967,0.0639140000000001,0.02342458,0.11702317,0.02489255,0.03479584,0.05350303,0.06530353,0.05559658,,0.059718523,,
9180000,0.08381746,0.12093875,0.06371895,0.1410576,0.1123722,0.1299642,0.07722063,0.0713308,0.0989843200000001,0.1198188,,0.101922371,,
9830000,0.1224999,0.1558051,0.12021439,0.1441278,0.10211359,0.12998455,0.14258843,0.14463937,0.082801,0.11996046,,0.126473459,,
8410000,0.12328536,0.13980383,0.12377798,0.0785728299999999,0.178047,0.1547419,0.06771011,0.15007424,0.0966736,0.1373013,,0.124998815,,
9160000,0.05074355,0.08784887,0.11139331,0.0904700000000001,0.08138899,0.0646002,0.10547739,0.10528514,0.12134671,0.0926448,,0.091119896,,
8430000,0.11192091,0.10494363,0.10409209,0.10402514,0.11579483,0.14279679,0.0715077500000001,0.12072684,0.14053263,0.16553509,,0.11818757,,
8440000,0.12751881,0.1046912,0.10878559,0.0852659500000001,0.10608295,0.1106264,0.10149625,0.13753665,0.13723842,0.05538089,,0.107462311,,
8190000,0.13104346,0.11148435,0.06761262,0.0856515,0.13089491,0.13205545,0.09039074,0.07137027,0.0977446,0.08902165,,0.100726955,,
8490000,0.07258392,0.1185959,0.10342607,0.09293461,0.0893548,0.04569446,0.16581295,0.0974767000000001,0.06336636,0.0951126300000001,,0.09443584,,
8500000,0.1092795,0.06542005,0.0608025,0.0854989,0.13416416,0.0903734000000001,0.0913245200000001,0.1093729,0.12187848,0.14189553,,0.101000994,,
9920000,0.09218654,0.2086143,0.1404952,0.20580075,0.15737,0.12271843,0.0944241200000001,0.14072929,0.2420806,0.13260522,,0.153702445,,
8510000,0.08753248,0.1021915,0.1009192,0.0856553,0.0973564600000001,0.0939139700000001,0.13692901,0.0804114800000001,0.1527612,0.0942476400000001,,0.103191824,,
8530000,0.07180053,0.0910597600000001,0.0686114,0.11886625,0.1031526,0.0869861,0.10477,0.0942857,0.0738406000000001,0.0782395999999999,,0.089161254,,
9850000,0.1690479,0.1162813,0.18696656,0.18137125,0.13312977,0.14037087,0.1222706,0.198953,0.08876795,0.1341698,,0.1471329,,
8760000,0.11807918,0.1123865,0.0755762200000001,0.0810605600000001,0.1168301,0.0933418000000001,0.0827019,0.08991716,0.06254449,0.1250232,,0.095746111,,
8590000,0.03178158,0.10384657,0.07810218,0.1442421,0.0849126999999999,0.1637055,0.09154604,0.06819834,0.0945018400000001,0.09111575,,0.09519526,,
8630000,0.1020734,0.0917381,0.06483475,0.11569834,0.0606071,0.0954795600000001,0.08868909,0.16622388,0.14511086,0.12586979,,0.105632487,,
8610000,0.14041399,0.10994266,0.06851191,0.16664098,0.07996198,0.0806486000000001,0.12919703,0.09866961,0.11189857,0.09852498,,0.108441031,,
8670000,0.11603044,0.0989431,0.06907984,0.0949449800000001,0.1935609,0.14777398,0.12541858,0.131902,0.0985714500000001,0.0969651200000001,,0.117319039,,
9070000,0.06831682,0.0596297,0.0918367000000001,0.08587176,0.05594936,0.0911941800000001,0.07561652,0.1049479,0.06849345,0.1386489,,0.084050529,,
8080000,0.06291566,0.13083725,0.12387411,0.1303138,0.0935835500000001,0.10843634,0.0537756000000001,0.13060493,0.10874604,0.0825835,,0.102567078,,
8730000,0.0902752,0.0570441500000001,0.0997456,0.1049529,0.08838578,0.0895507200000001,0.11798562,0.10565579,0.13454555,0.1446369,,0.103277821,,
8580000,0.06647753,0.13055029,0.09009789,0.13469476,0.17121748,0.11485504,0.12518401,0.09168232,0.11200621,0.11012244,,0.114688797,,
8680000,0.09966401,0.0700599,0.09988329,0.12908274,0.02573307,0.0840138700000001,0.10438029,0.109649,0.1108807,0.09553881,,0.092888568,,
8390000,0.12822094,0.11399727,0.05769152,0.17556242,0.0643647,0.1140276,0.12420756,0.11551965,0.11996379,0.09348365,,0.11070391,,
8710000,0.06530345,0.05330585,0.15497365,0.0863805,0.13436044,0.09129313,0.09870818,0.06724057,0.14862661,0.1081418,,0.100833418,,
8720000,0.12209762,0.08786361,0.1209223,0.08608977,0.1013676,0.08604719,0.09623816,0.0924659400000001,0.11832916,0.11966281,,0.103108416,,
9110000,0.0864763000000001,0.0618984,0.0951480000000001,0.10332761,0.12757361,0.08119313,0.07608564,0.04943341,0.07784725,0.1001749,,0.085915825,,
9330000,0.0538346,0.0626432,0.08487646,0.0967324,0.0454596,0.05105661,0.05596849,0.10316739,0.06107735,0.0584726,,0.06732887,,
9710000,0.07187882,0.03497233,0.05387466,0.11189819,0.03540166,0.08555937,0.0629368,0.0216437,0.0580232,0.0595491400000001,,0.059573787,,
8150000,0.17212987,0.11683149,0.14181751,0.17030423,0.17630301,0.1351435,0.06238828,0.13205387,0.10886594,0.05820051,,0.127403821,,
9520000,0.07732082,0.04649753,0.06874742,0.0704488800000001,0.03831805,0.06021544,0.01215282,0.04185846,0.05896339,0.03680958,,0.051133239,,
8750000,0.1108812,0.16836117,0.13910064,0.10274095,0.10884467,0.10327232,0.10107483,0.03919805,0.06408992,0.1105478,,0.104811155,,
8820000,0.11360245,0.06882594,0.0704309099999999,0.14651443,0.09466021,0.07366051,0.1292796,0.06371893,0.17117549,0.10095892,,0.103282739,,
8980000,0.04823866,0.12390634,0.0828781100000001,0.1025449,0.0682210000000001,0.07002024,0.0416434,0.07945281,0.06626174,0.06209519,,0.074526239,,
9900000,0.1848019,0.17933273,0.1645442,0.1421719,0.14773325,0.21051362,0.0888871500000001,0.09614549,0.20924638,0.16301634,,0.158639296,,
