8000000,0.05321034,0.12207041,0.0981188800000001,0.06931605,0.15882625,0.12123102,0.1306864,0.11144171,0.11336606,0.122972,,0.110123912
8010000,0.08123421,0.09587128,0.1287688,0.13356288,0.14150391,0.09960988,0.1346388,0.1611789,0.08546073,0.0932101500000001,,0.115503954
9840000,0.11559638,0.12939516,0.12414549,0.17994474,0.1295065,0.1671232,0.1439383,0.17886661,0.18139433,0.1193933,,0.146930401
9820000,0.13013365,0.12534059,0.10180109,0.14142749,0.17413693,0.19889598,0.1093536,0.14074131,0.17164611,0.2008364,,0.149431315
9750000,0.12336232,0.15077782,0.13009792,0.17209641,0.16898023,0.14598738,0.11606427,0.09872812,0.14877145,0.09397538,,0.13488413
9480000,0.11402638,0.05589084,0.18976819,0.10524064,0.16634313,0.15500851,0.0989042400000001,0.14618099,0.12829756,0.09585149,,0.125551197
9770000,0.15727866,0.09510623,0.21051508,0.1993017,0.12864776,0.12170431,0.17062699,0.12909911,0.18906687,0.11623927,,0.151758598
9850000,0.24600027,0.08469646,0.16238834,0.16547981,0.14453777,0.12134764,0.1466536,0.1817277,0.150927,0.19146612,,0.159522471
9210000,0.088082,0.13469497,0.1609224,0.09411018,0.0962835800000001,0.08148626,0.11890428,0.09823455,0.17385932,0.10297544,,0.114955298
9360000,0.0925248,0.1211553,0.16006014,0.15064383,0.13542102,0.0981027,0.09183991,0.1643843,0.14839431,0.07780833,,0.124033464
8040000,0.06203569,0.12138637,0.12172174,0.10434565,0.14753318,0.13949065,0.09723979,0.0966734700000001,0.0955579900000001,0.0763616,,0.106234613
9780000,0.13166111,0.16211316,0.13354491,0.14606605,0.17389522,0.15137312,0.10745566,0.1662083,0.18851668,0.15876435,,0.151959856
8420000,0.10493269,0.05874755,0.06121203,0.07996105,0.11264158,0.12048642,0.0739919899999999,0.11935581,0.05812085,0.15523031,,0.094468028
9250000,0.14986643,0.12500628,0.13941205,0.1627252,0.13488815,0.10608679,0.0860256400000001,0.14350124,0.11823743,0.11250644,,0.127825565
8140000,0.0825632,0.18325013,0.11132933,0.0828576,0.11984465,0.09348401,0.08878655,0.0873955600000001,0.09381628,0.0664387,,0.100976601
10000000,0.13119477,0.13739469,0.1391573,0.17929741,0.14215466,0.13138686,0.13195758,0.15412868,0.1117839,0.12428068,,0.138273653
8170000,0.10314631,0.13585267,0.14144682,0.11535916,0.10869124,0.08573378,0.16006151,0.11968639,0.1014055,0.10236797,,0.117375135
9460000,0.10420384,0.12633778,0.0852068700000001,0.15481535,0.10608509,0.10534491,0.1253267,0.07806349,0.1227011,0.17751801,,0.118560314
9890000,0.12205434,0.05366045,0.1805152,0.0999434400000001,0.17301447,0.10835532,0.13183877,0.10716293,0.11769118,0.13663745,,0.123087355
9610000,0.11164395,0.0932519500000001,0.18769221,0.09281754,0.13258577,0.18564089,0.0789238,0.0876728,0.14988246,0.0897445,,0.120985587
9470000,0.11786833,0.14133544,0.15597172,0.11139142,0.14585469,0.09485346,0.10498992,0.0972021600000001,0.09103561,0.16716712,,0.122766987
8070000,0.12291251,0.0942665,0.10794358,0.1091214,0.12813658,0.0681029199999999,0.11205507,0.11631748,0.0915652000000001,0.10442295,,0.105484419
8830000,0.03311188,0.09450157,0.07395376,0.10817357,0.080529,0.04307196,0.04193753,0.03309263,0.0737195600000001,0.05600917,,0.063810063
8800000,0.09109611,0.06039279,0.06269937,0.08162559,0.09311142,0.07440493,0.07698712,0.10254461,0.08389391,0.0830536899999999,,0.080980954
8210000,0.04790681,0.07778864,0.0581609199999999,0.09901637,0.1166709,0.07725979,0.03859204,0.14998555,0.14293662,0.13817808,,0.094649572
8230000,0.1488243,0.09861105,0.17152748,0.10656792,0.0744589000000001,0.10226938,0.07549731,0.10140039,0.14082311,0.0829749800000001,,0.110295482
8240000,0.09598897,0.10814175,0.0890998,0.09686934,0.07939623,0.0945380100000001,0.11193769,0.05430571,0.0965119500000001,0.08780837,,0.091459782
8860000,0.05473556,0.04649751,0.0756957000000001,0.0391384,0.07641848,0.06164374,0.05097777,0.02986339,0.10477612,0.06806218,,0.060780885
8280000,0.13252155,0.10508504,0.05663453,0.0964359700000001,0.06888358,0.0934245600000001,0.0714291,0.07835671,0.15641907,0.10712371,,0.096631382
8190000,0.0884743,0.07749497,0.08244448,0.08389408,0.07508889,0.09663486,0.12866985,0.1365411,0.08303407,0.1353069,,0.09875835
9420000,0.11856972,0.10589181,0.191096,0.0872843500000001,0.08344424,0.17671348,0.14396825,0.13912286,0.08346435,0.17528333,,0.130483839
8100000,0.12064386,0.0919539200000001,0.0877304,0.15724069,0.0873398000000001,0.11080336,0.11555404,0.04829753,0.1087236,0.10375826,,0.103204546
8720000,0.0864154000000001,0.12170452,0.06577296,0.0678104,0.03103855,0.07874744,0.10803968,0.09641819,0.0487283599999999,0.04814029,,0.075281579
8930000,0.0990178400000001,0.06383606,0.05796433,0.04696667,0.05755458,0.02857223,0.06688757,0.05692743,0.07172158,0.03659476,,0.058604305
9720000,0.1715099,0.16790858,0.08632118,0.14450011,0.1065391,0.1584509,0.10979732,0.13980414,0.2219826,0.16031108,,0.146712491
8820000,0.04444161,0.0841300599999999,0.03602789,0.0623482200000001,0.06675161,0.03092013,0.0938469600000001,0.0816636,0.10099957,0.06311089,,0.066424054
8310000,0.11843152,0.08751433,0.0956922400000001,0.07847416,0.0962834400000001,0.1098798,0.08475543,0.0994916,0.10655627,0.0949528500000001,,0.097203164
8320000,0.12146375,0.0987875,0.061349,0.13021128,0.11080449,0.09886339,0.0945608200000001,0.1621893,0.12071786,0.08330746,,0.108225485
8330000,0.10107606,0.16389296,0.0856556,0.07536193,0.02056736,0.11434822,0.05949238,0.20935405,0.09483473,0.09420728,,0.101879057
8560000,0.07395272,0.0928168,0.03532392,0.09771089,0.0829563,0.11712676,0.08816005,0.09642044,0.10522872,0.14161057,,0.093130717
8160000,0.10313151,0.12704007,0.11524631,0.07669268,0.1222295,0.09101711,0.1194929,0.06943207,0.06487264,0.10859321,,0.0997748
8360000,0.1121928,0.0998434,0.12592625,0.0930531,0.10043556,0.09790404,0.16005788,0.06812109,0.0662816000000001,0.06203559,,0.098585131
9260000,0.11645968,0.13111915,0.12420106,0.17006425,0.0970427500000001,0.08362006,0.18849764,0.15784841,0.11481525,0.15296941,,0.133663766
8380000,0.1294132,0.08895875,0.07778845,0.13645162,0.1676093,0.1053435,0.0747557300000001,0.02469671,0.10246585,0.04342503,,0.095090814
9240000,0.09448226,0.07499219,0.0761779000000001,0.09675151,0.11426117,0.10126999,0.17974505,0.196778,0.0974560200000001,0.05370013,,0.108561422
8390000,0.0917063000000001,0.07831838,0.03176226,0.10798015,0.0965502300000001,0.07434518,0.10929761,0.0932076,0.03428667,0.1613103,,0.087876468
8770000,0.10855484,0.0459682,0.13648295,0.07577303,0.07080651,0.06211309,0.04665361,0.03044985,0.09457979,0.03727999,,0.070866186
8430000,0.13414978,0.10751428,0.10162546,0.10103716,0.05818118,0.09109558,0.10569176,0.0392382,0.11569579,0.0875323,,0.094176149
8440000,0.1078697,0.07080177,0.11498153,0.11158387,0.13808372,0.09015752,0.05371742,0.07064529,0.11874936,0.05874699,,0.093533717
8470000,0.14640304,0.10988827,0.07078278,0.07414877,0.0941864000000001,0.052114,0.05681017,0.10086227,0.06898226,0.09166301,,0.086584097
8030000,0.15632324,0.2202687,0.13705988,0.11600843,0.07820031,0.09884585,0.07542023,0.13952021,0.11969201,0.06894361,,0.121028247
9870000,0.14966711,0.1293151,0.13731982,0.13962922,0.15353122,0.1410592,0.12947357,0.15156455,0.17067199,0.08694792,,0.13891797
9400000,0.10692432,0.1179448,0.10266241,0.0576733,0.13107419,0.13193501,0.13019478,0.08626231,0.14612408,0.1625845,,0.11733797
9600000,0.0751862,0.15380026,0.17541841,0.13552918,0.11053923,0.16700924,0.17910378,0.13469325,0.10142676,0.11708693,,0.134979324
8150000,0.12230911,0.110602,0.15653395,0.0717988,0.0998440400000001,0.0699215,0.07645832,0.15776816,0.08428659,0.13088675,,0.108040922
9310000,0.09686857,0.20905742,0.14737584,0.1512704,0.12136776,0.18016225,0.12465811,0.11943111,0.11060376,0.13060446,,0.139139968
9100000,0.10023725,0.07794588,0.10736049,0.10901787,0.15160143,0.09618218,0.1336798,0.17512816,0.12783446,0.10743796,,0.118642548
8530000,0.10596082,0.07595043,0.04305297,0.17257325,0.12639333,0.10084143,0.06939288,0.12536073,0.06728085,0.08293567,,0.096974236
8540000,0.08762809,0.08851455,0.1019382,0.06418752,0.10123565,0.0951460500000001,0.0934639000000001,0.0991216000000001,0.09635905,0.13880816,,0.096640277
8520000,0.0767505500000001,0.12007672,0.08585127,0.1300597,0.04909956,0.08213306,0.12119049,0.10622328,0.09039111,0.13536649,,0.099714223
8900000,0.04133117,0.07610507,0.0411341,0.04524555,0.04763248,0.0773792,0.05925727,0.04295584,0.07050762,0.08373804,,0.058528634
8570000,0.05902246,0.11406869,0.11620467,0.15148575,0.0736198,0.08702231,0.16131764,0.09129097,0.05542102,0.14064179,,0.10500951
8610000,0.06367944,0.08884689,0.14318934,0.08054742,0.12078689,0.06553942,0.08375764,0.0603324,0.05197762,0.08129215,,0.083994921
9200000,0.20191602,0.16967063,0.07119345,0.15068727,0.1180644,0.09941411,0.08516792,0.13256276,0.1269823,0.13638067,,0.129203953
8630000,0.12552038,0.0756560599999999,0.13187574,0.0563797,0.06219285,0.04479444,0.11909993,0.05326881,0.13651073,0.13270036,,0.0937999
8640000,0.1248173,0.09084151,0.0996848400000001,0.07538109,0.09199617,0.08187861,0.14792083,0.12592703,0.06461777,0.08132943,,0.098439458
9350000,0.09597207,0.19605759,0.08988005,0.1538017,0.1582002,0.11217518,0.1221335,0.12078599,0.14405312,0.15135184,,0.134441124
8780000,0.1281843,0.0669476,0.03017514,0.08387319,0.0790605200000001,0.12174131,0.1091572,0.12206601,0.07236809,0.0827972000000001,,0.089637056
9960000,0.07041057,0.18383955,0.18068975,0.1355567,0.18280085,0.0990994800000001,0.05962869,0.09164041,0.19129395,0.2255071,,0.142046705
9970000,0.16183691,0.16538196,0.12694435,0.1022845,0.08896425,0.19370072,0.12051086,0.18463908,0.10692987,0.13434775,,0.138554025
8340000,0.0572597,0.1035817,0.1566874,0.13239295,0.05857196,0.11417278,0.0438363,0.11099756,0.08867012,0.07898391,,0.094515438
9160000,0.06990191,0.14332232,0.1266984,0.19996526,0.1234239,0.13508771,0.21093972,0.1206262,0.14215051,0.14015551,,0.141227144
8670000,0.07722085,0.08137113,0.0601764,0.0947485400000001,0.17649558,0.0815845500000001,0.0382969,0.08980366,0.05393429,0.13463943,,0.088827133
9680000,0.14994387,0.0855382,0.27307069,0.14798794,0.12452342,0.13319445,0.11561355,0.17584926,0.12545525,0.12135042,,0.145252705
8270000,0.10658864,0.07150705,0.08017651,0.0940909400000001,0.11203343,0.18150398,0.054774,0.1144099,0.13682554,0.06442172,,0.101633171
8680000,0.07806321,0.13168442,0.0718582,0.09372108,0.04735837,0.07432433,0.0988458,0.11353483,0.04062532,0.0634645,,0.081348006
